wala,wac,n0,k_term
169.0,4.114,173,4
168.0,4.087,123,0
169.0,3.84,34,0
169.0,3.842,59,1
169.0,4.25,36,0
169.0,4.262,27,0
168.0,3.959,96,0
168.0,4.1,143,0
168.0,3.883,123,3
168.0,4.045,115,1
167.0,3.994,140,2
168.0,3.891,98,0
167.0,3.971,94,1
168.0,3.891,135,1
168.0,3.994,66,2
168.0,3.977,63,1
164.0,3.612,374,5
164.0,3.574,349,5
165.0,3.973,33,0
164.0,3.925,46,2
164.0,3.932,54,0
163.0,3.514,136,2
163.0,3.445,157,0
163.0,3.421,245,2
163.0,3.331,38,0
163.0,3.362,60,0
163.0,3.324,200,4
163.0,3.368,98,1
163.0,3.371,124,0
163.0,3.331,265,0
163.0,3.793,72,0
163.0,3.802,58,0
163.0,3.777,91,1
162.0,3.391,108,0
162.0,3.34,145,1
162.0,3.318,430,1
161.0,3.817,38,0
161.0,3.835,46,0
162.0,3.781,96,1
161.0,3.844,25,0
160.0,3.849,38,0
161.0,3.818,52,0
161.0,3.307,188,1
161.0,3.296,216,2
161.0,3.758,30,1
161.0,3.763,31,0
161.0,3.775,51,1
159.0,3.828,27,0
159.0,3.813,50,0
159.0,3.797,31,0
159.0,3.778,34,0
160.0,3.38,215,0
160.0,3.357,280,1
160.0,3.324,341,1
159.0,3.355,173,0
160.0,3.773,28,0
159.0,3.786,37,0
158.0,3.84,47,1
158.0,3.816,31,0
159.0,3.797,44,0
158.0,3.808,40,0
158.0,3.801,63,0
158.0,3.772,28,0
158.0,4.094,25,0
157.0,4.0,26,0
168.0,3.363,31,0
168.0,4.301,25,0
168.0,4.266,87,1
168.0,4.269,34,0
168.0,4.266,57,1
167.0,4.28,106,0
168.0,4.278,48,0
167.0,4.276,32,0
173.0,4.512,30,1
175.0,4.545,48,0
171.0,4.469,33,1
165.0,3.787,26,0
165.0,3.764,25,0
167.0,3.821,346,1
167.0,3.816,120,1
166.0,3.809,575,4
167.0,3.814,217,1
167.0,4.298,65,0
167.0,4.305,27,0
167.0,4.29,63,0
167.0,4.278,27,0
167.0,4.269,83,1
166.0,3.418,33,0
165.0,3.465,67,0
165.0,3.484,28,0
165.0,3.413,151,0
165.0,3.398,41,2
166.0,3.791,367,0
166.0,3.786,127,1
166.0,3.79,489,7
166.0,3.795,177,1
165.0,4.363,51,2
165.0,4.285,52,1
165.0,4.262,46,0
166.0,3.783,34,0
165.0,3.85,25,0
165.0,3.359,56,0
165.0,3.788,315,5
165.0,3.794,314,0
165.0,3.789,211,1
165.0,3.757,37,0
165.0,3.798,249,1
165.0,3.757,59,0
165.0,3.796,88,0
165.0,3.79,34,1
164.0,3.781,74,1
164.0,3.794,35,1
164.0,3.796,132,2
164.0,3.799,40,0
164.0,3.793,461,3
164.0,3.8,102,0
164.0,4.327,71,2
164.0,4.279,75,1
164.0,4.276,33,1
164.0,4.272,46,1
164.0,3.356,60,3
164.0,3.785,86,0
164.0,3.757,35,0
164.0,3.808,29,0
164.0,3.8,306,2
164.0,3.784,94,1
163.0,3.811,460,3
164.0,3.804,143,2
163.0,3.792,1124,6
164.0,3.783,277,3
163.0,4.328,85,0
163.0,4.27,81,0
163.0,4.281,30,0
163.0,4.261,53,0
163.0,3.333,55,0
163.0,3.285,149,1
164.0,3.783,56,1
164.0,3.776,37,0
163.0,3.774,26,0
163.0,3.812,29,0
159.0,3.812,45,0
159.0,3.782,37,0
159.0,3.771,54,0
159.0,3.304,50,0
159.0,3.801,140,2
158.0,3.81,58,1
158.0,3.343,37,0
158.0,3.786,49,0
158.0,3.791,63,0
167.0,4.355,33,0
168.0,4.392,25,0
164.0,3.785,26,0
164.0,3.802,43,0
164.0,3.834,29,2
164.0,3.798,106,0
164.0,3.793,30,0
163.0,3.8,148,1
163.0,3.801,40,0
163.0,4.27,38,0
163.0,3.786,25,0
163.0,3.389,34,0
163.0,3.772,65,0
163.0,3.767,27,0
164.0,4.282,32,1
164.0,3.852,66,0
163.0,3.802,28,0
164.0,3.8,25,0
162.0,3.865,89,0
162.0,3.398,49,0
162.0,3.817,36,1
162.0,3.828,155,0
162.0,3.784,80,1
162.0,3.798,37,1
162.0,3.809,38,0
161.0,3.814,73,0
161.0,3.808,32,0
161.0,3.358,44,0
161.0,3.806,28,0
161.0,3.825,121,2
161.0,3.818,35,0
161.0,3.848,25,1
161.0,3.779,46,0
160.0,3.823,37,0
160.0,3.805,100,1
160.0,3.805,39,0
160.0,3.792,33,0
160.0,3.328,32,0
160.0,3.784,53,0
173.0,5.75,39,1
162.0,3.852,49,0
161.0,3.796,27,0
161.0,3.82,66,0
164.0,3.887,53,0
164.0,3.864,30,0
164.0,3.891,65,0
162.0,3.907,62,0
60.0,3.305,66,1
163.0,3.814,159,2
163.0,3.81,64,1
162.0,3.834,266,3
162.0,3.825,57,0
162.0,3.797,658,4
162.0,3.795,171,1
162.0,4.357,71,0
162.0,4.281,61,0
162.0,4.27,36,2
162.0,3.287,80,0
162.0,3.887,38,1
162.0,3.89,25,1
161.0,3.86,29,1
160.0,3.855,27,0
160.0,3.343,41,0
160.0,3.807,33,0
162.0,3.851,31,0
161.0,3.833,40,0
161.0,3.873,70,1
160.0,3.866,34,0
168.0,4.359,28,1
162.0,3.366,30,0
162.0,3.34,47,0
161.0,3.907,52,1
161.0,3.861,59,0
161.0,3.321,268,3
161.0,3.313,79,0
162.0,3.3,454,4
161.0,3.322,144,1
161.0,3.814,117,2
162.0,3.823,62,0
161.0,3.863,268,4
161.0,3.837,77,3
161.0,3.801,687,9
161.0,3.811,179,0
161.0,4.36,98,1
161.0,4.357,28,0
161.0,4.287,62,1
161.0,4.275,25,0
161.0,4.275,34,0
161.0,3.289,32,0
161.0,3.318,268,0
161.0,3.338,98,0
161.0,3.313,465,5
161.0,3.298,114,0
160.0,3.844,116,2
160.0,3.862,37,0
160.0,3.838,242,1
160.0,3.858,103,0
160.0,3.794,656,3
160.0,3.81,202,1
160.0,4.398,60,1
160.0,4.377,30,0
160.0,4.315,45,1
160.0,4.278,26,0
160.0,4.288,29,1
160.0,3.802,102,1
160.0,3.779,114,2
160.0,3.761,123,0
160.0,3.79,120,0
160.0,3.779,124,0
160.0,3.318,43,1
161.0,3.851,29,0
161.0,3.841,30,0
161.0,3.793,50,0
161.0,3.814,32,0
161.0,3.783,27,0
161.0,3.778,27,0
160.0,3.792,48,0
160.0,3.767,25,0
160.0,3.794,51,0
159.0,3.805,44,0
159.0,3.799,42,1
159.0,3.808,26,0
159.0,3.775,34,0
159.0,3.815,37,0
158.0,3.784,33,0
158.0,3.776,47,1
158.0,3.774,29,0
158.0,3.798,78,0
157.0,3.767,44,0
157.0,3.771,30,0
157.0,3.77,26,0
156.0,3.765,36,0
156.0,3.789,32,0
156.0,3.781,31,0
160.0,3.863,27,0
160.0,3.82,38,1
160.0,3.866,39,0
159.0,3.849,28,0
160.0,3.808,25,0
160.0,3.778,27,0
160.0,3.83,38,0
158.0,3.775,31,0
159.0,3.764,34,1
76.0,3.491,89,0
76.0,3.479,111,1
76.0,3.475,31,0
75.0,3.483,25,0
75.0,3.465,37,0
75.0,3.487,40,0
75.0,3.475,98,0
75.0,3.51,114,0
75.0,3.497,134,2
75.0,3.493,100,2
75.0,3.46,43,0
73.0,3.469,31,0
73.0,3.474,31,1
73.0,3.483,71,0
73.0,3.449,94,3
72.0,3.036,43,1
72.0,3.462,62,2
72.0,3.464,70,0
72.0,3.461,87,1
106.0,3.75,28,0
103.0,3.75,38,0
102.0,3.75,35,0
101.0,3.75,34,0
100.0,3.75,27,0
159.0,3.862,50,0
158.0,3.859,65,2
160.0,3.311,173,1
160.0,3.322,74,1
160.0,3.307,348,2
160.0,3.315,101,0
159.0,3.86,148,3
159.0,3.818,36,0
159.0,3.845,252,1
159.0,3.845,79,1
159.0,3.77,239,2
159.0,3.77,57,0
159.0,4.375,61,0
159.0,4.286,33,0
159.0,3.789,244,3
159.0,3.785,349,1
159.0,3.785,335,2
159.0,3.783,185,1
159.0,3.341,109,0
159.0,3.319,29,0
158.0,3.812,201,2
158.0,3.796,80,1
158.0,3.806,302,3
158.0,3.825,103,0
158.0,3.785,890,4
158.0,3.787,204,1
158.0,4.403,53,0
158.0,4.268,44,0
158.0,4.288,34,0
158.0,3.796,216,1
158.0,3.779,227,1
157.0,3.797,239,2
157.0,3.797,101,2
157.0,3.802,392,6
157.0,3.801,112,0
157.0,4.375,56,0
157.0,4.279,54,1
157.0,4.312,42,1
158.0,3.862,50,0
157.0,3.838,69,0
157.0,3.825,26,0
147.0,4.322,40,1
147.0,4.373,80,2
147.0,4.345,131,1
147.0,4.365,31,0
147.0,4.326,229,3
148.0,4.328,56,0
147.0,4.841,65,1
147.0,4.883,29,0
147.0,4.901,64,1
147.0,4.82,102,0
147.0,4.82,32,0
146.0,4.875,50,1
146.0,4.864,139,1
65.0,3.0,32,0
158.0,3.804,25,0
157.0,3.782,40,0
157.0,3.348,46,0
157.0,3.778,76,0
157.0,3.81,74,0
133.0,4.37,67,1
148.0,4.843,26,0
147.0,3.817,28,0
154.0,3.383,90,0
154.0,3.798,62,0
154.0,3.812,217,2
154.0,3.389,362,5
145.0,3.877,68,0
145.0,4.345,32,1
144.0,3.892,55,1
156.0,3.32,84,0
156.0,3.771,57,0
156.0,3.802,50,1
156.0,3.818,25,0
155.0,3.373,65,0
155.0,3.377,305,2
155.0,3.776,33,0
155.0,3.838,38,0
155.0,3.826,115,0
157.0,3.792,33,1
157.0,3.791,51,0
157.0,3.777,143,0
157.0,3.773,128,0
153.0,4.376,87,0
153.0,4.874,39,0
152.0,4.792,118,1
151.0,4.788,78,0
151.0,4.816,58,0
149.0,4.309,35,0
150.0,4.355,113,0
150.0,4.337,85,1
150.0,4.79,67,0
150.0,4.782,32,0
148.0,4.286,30,0
149.0,4.373,117,0
149.0,4.357,98,0
149.0,4.79,33,0
147.0,4.469,31,0
148.0,4.369,77,1
148.0,4.774,37,1
148.0,4.349,56,0
146.0,4.416,33,0
147.0,4.356,80,1
147.0,4.773,65,0
147.0,4.368,67,0
146.0,4.759,38,0
146.0,4.376,77,2
146.0,4.43,25,0
146.0,4.383,54,1
145.0,4.373,31,0
145.0,4.806,52,1
144.0,4.398,85,0
144.0,4.386,99,1
144.0,4.414,25,0
144.0,4.775,33,0
144.0,4.416,94,0
144.0,4.388,38,1
144.0,4.759,30,1
144.0,4.398,83,0
143.0,4.38,68,1
143.0,4.316,71,0
165.0,4.377,26,0
155.0,3.292,27,0
156.0,3.813,97,1
156.0,3.797,301,3
156.0,3.826,65,0
156.0,3.782,178,2
156.0,3.776,482,1
156.0,3.781,135,0
156.0,4.465,88,0
156.0,4.478,36,0
156.0,4.419,85,0
156.0,4.465,32,1
156.0,4.372,58,1
156.0,3.289,26,0
21.0,7.303,34,0
156.0,3.807,629,1
155.0,4.465,73,1
155.0,4.477,37,1
155.0,4.45,34,0
155.0,4.405,58,0
155.0,4.456,58,0
133.0,3.862,450,2
133.0,3.877,124,2
154.0,4.354,61,1
154.0,4.443,95,1
154.0,4.358,32,0
154.0,4.389,174,1
154.0,4.419,53,0
154.0,4.873,26,0
62.0,2.991,28,0
141.0,3.922,74,0
153.0,4.848,74,1
153.0,4.852,34,1
153.0,4.896,66,1
153.0,4.893,28,0
138.0,3.806,31,1
153.0,3.38,37,0
153.0,3.383,187,1
153.0,3.837,38,0
153.0,3.84,166,3
153.0,4.335,35,0
152.0,3.83,41,0
152.0,4.361,45,1
151.0,4.341,44,0
150.0,4.364,33,0
150.0,3.825,45,0
158.0,3.949,62,0
149.0,3.826,42,0
155.0,3.951,65,0
146.0,3.89,25,0
144.0,4.317,27,0
159.0,3.884,45,0
152.0,4.892,43,0
153.0,4.814,41,0
152.0,4.857,85,0
152.0,4.851,89,0
152.0,4.843,60,2
152.0,4.852,141,1
151.0,4.874,43,1
151.0,4.833,113,0
152.0,4.361,46,0
150.0,4.887,91,1
151.0,4.898,31,0
150.0,4.863,92,0
150.0,4.851,28,0
131.0,3.811,26,0
149.0,4.337,49,0
149.0,4.335,137,0
149.0,4.865,64,2
150.0,4.9,27,0
149.0,4.909,63,0
148.0,4.33,51,0
149.0,4.335,136,3
148.0,4.319,142,1
148.0,4.329,55,2
148.0,4.882,68,1
148.0,4.893,25,0
148.0,4.872,79,0
148.0,4.835,36,0
145.0,4.804,88,1
145.0,4.802,34,0
145.0,4.839,47,0
145.0,4.865,50,0
145.0,4.321,90,0
145.0,4.307,339,5
145.0,4.331,48,0
145.0,4.314,154,1
145.0,4.314,51,0
145.0,4.32,117,1
146.0,4.022,37,0
134.0,3.866,26,0
145.0,3.847,30,1
137.0,3.775,32,0
145.0,4.341,27,0
145.0,4.75,25,0
143.0,3.955,30,1
141.0,3.945,42,0
140.0,3.962,33,1
142.0,3.917,30,0
145.0,4.75,32,0
144.0,4.311,55,0
144.0,4.358,28,0
144.0,4.761,27,0
143.0,4.341,26,0
144.0,4.363,27,0
144.0,4.334,33,0
145.0,4.323,38,0
144.0,4.865,60,1
144.0,4.825,26,0
144.0,4.856,52,1
144.0,4.835,26,0
145.0,4.808,70,0
145.0,4.827,33,1
144.0,4.338,210,3
144.0,4.36,76,1
145.0,4.345,71,1
144.0,4.36,166,2
144.0,4.349,124,1
141.0,4.281,75,0
144.0,3.965,30,0
144.0,4.284,32,0
143.0,4.857,39,0
144.0,4.375,29,0
143.0,4.276,30,0
142.0,4.313,43,0
143.0,4.324,52,0
143.0,4.767,31,1
143.0,4.321,25,1
142.0,4.33,69,1
142.0,4.345,39,2
143.0,4.836,40,0
143.0,4.808,48,0
143.0,4.358,43,0
143.0,4.346,156,1
144.0,4.336,36,1
143.0,4.311,107,4
130.0,3.887,450,5
142.0,4.809,61,1
142.0,4.307,143,3
142.0,4.325,46,0
143.0,4.316,115,0
143.0,4.305,304,5
142.0,4.844,61,0
142.0,4.866,46,0
143.0,4.301,144,2
143.0,4.287,39,0
141.0,3.932,113,1
141.0,3.967,32,0
141.0,4.803,36,0
141.0,4.769,33,1
141.0,3.834,26,0
147.0,4.461,43,0
140.0,3.898,28,0
140.0,4.337,51,0
140.0,4.331,39,2
142.0,4.35,26,0
141.0,4.38,27,1
143.0,4.326,32,0
143.0,4.362,76,0
142.0,4.305,68,1
141.0,4.28,31,0
143.0,4.33,52,0
142.0,4.039,31,0
143.0,4.015,34,0
143.0,4.301,92,1
143.0,3.796,27,0
142.0,4.33,58,1
142.0,4.32,26,0
141.0,4.319,77,1
141.0,4.315,28,0
141.0,4.346,51,1
141.0,4.335,30,1
140.0,4.33,76,0
140.0,4.32,28,1
140.0,4.343,72,0
140.0,4.334,36,0
139.0,4.012,28,0
139.0,3.956,27,0
139.0,4.341,75,1
139.0,4.31,28,1
140.0,4.392,29,1
141.0,4.883,42,1
141.0,4.303,36,0
141.0,4.296,44,0
141.0,4.3,266,1
141.0,4.299,96,0
141.0,4.297,133,0
130.0,3.882,111,0
141.0,3.903,40,0
140.0,4.295,70,1
142.0,4.389,133,1
141.0,4.355,110,1
141.0,4.356,98,1
142.0,4.018,45,0
142.0,4.022,41,0
141.0,4.349,45,0
141.0,3.923,363,2
141.0,3.945,70,1
140.0,4.312,44,0
140.0,4.342,146,1
140.0,4.347,70,1
140.0,4.365,89,0
140.0,4.326,301,1
140.0,4.3,151,2
140.0,4.913,40,0
140.0,4.891,31,0
140.0,4.862,49,0
140.0,4.817,53,0
131.0,3.868,28,0
139.0,3.854,33,0
141.0,3.831,26,0
139.0,3.921,34,0
139.0,3.816,25,0
139.0,4.311,35,0
140.0,3.9,25,0
139.0,4.813,56,0
139.0,4.851,59,1
139.0,3.9,63,1
139.0,4.294,102,0
139.0,4.338,90,0
140.0,4.297,36,2
140.0,4.398,59,0
140.0,4.358,79,0
141.0,4.392,87,0
141.0,4.009,62,0
141.0,3.995,48,0
140.0,4.368,30,0
140.0,3.984,52,0
140.0,4.355,84,2
140.0,4.005,63,0
140.0,4.382,83,0
139.0,4.38,39,0
140.0,4.345,64,0
140.0,4.426,30,0
140.0,4.027,69,0
139.0,4.357,30,0
139.0,4.437,31,0
140.0,3.971,29,0
139.0,3.938,101,0
140.0,3.937,39,0
140.0,3.944,74,0
139.0,4.287,120,1
139.0,4.297,199,0
139.0,3.908,291,1
139.0,4.936,42,0
139.0,4.323,63,0
139.0,4.329,68,0
139.0,4.331,26,0
138.0,4.313,64,1
138.0,4.322,41,0
138.0,4.339,37,0
138.0,4.335,28,0
137.0,4.323,61,1
137.0,4.316,33,1
137.0,4.368,41,1
139.0,4.366,37,0
139.0,3.928,35,0
139.0,3.927,57,0
139.0,3.853,26,1
139.0,3.909,28,0
139.0,4.465,25,0
138.0,3.485,32,0
138.0,3.888,29,1
138.0,3.856,27,1
138.0,3.973,35,1
138.0,3.946,26,0
137.0,3.923,27,0
137.0,3.893,41,2
136.0,3.836,33,0
138.0,4.32,63,0
138.0,4.308,90,0
138.0,4.904,34,0
138.0,3.966,27,0
139.0,4.377,39,0
139.0,4.336,200,2
138.0,3.956,78,0
138.0,4.346,104,4
139.0,3.984,26,0
130.0,3.854,139,1
138.0,3.935,104,0
138.0,4.343,26,0
138.0,4.79,37,1
138.0,4.81,39,0
138.0,4.349,26,0
134.0,3.89,30,0
128.0,4.444,25,0
122.0,4.2,25,0
138.0,3.85,25,0
138.0,4.441,32,1
137.0,3.897,29,0
137.0,3.878,26,0
137.0,3.833,257,2
137.0,4.298,88,2
137.0,4.81,32,0
137.0,4.897,38,0
138.0,4.292,26,0
137.0,4.294,115,2
138.0,4.33,38,1
137.0,4.316,68,2
137.0,4.36,30,0
137.0,3.877,44,0
138.0,3.951,51,0
137.0,3.879,28,0
138.0,3.877,89,0
135.0,3.883,30,0
139.0,4.039,31,0
138.0,4.311,62,0
138.0,4.01,95,0
138.0,4.383,48,2
138.0,4.403,25,1
138.0,3.995,74,1
138.0,4.008,71,0
138.0,3.644,276,3
138.0,4.016,244,3
137.0,3.95,50,1
136.0,3.877,54,0
136.0,4.297,35,0
137.0,3.931,27,0
137.0,4.345,42,0
136.0,3.91,64,0
136.0,3.879,72,1
136.0,3.882,41,0
136.0,4.33,93,1
136.0,4.321,42,0
135.0,3.882,55,0
135.0,4.333,35,0
135.0,3.925,45,0
135.0,4.306,27,0
134.0,3.926,107,1
134.0,3.94,41,0
136.0,4.809,25,0
136.0,4.854,31,0
136.0,4.908,40,1
136.0,3.896,28,0
274.0,6.012,25,1
221.0,6.525,29,0
287.0,6.518,61,1
219.0,7.001,38,1
137.0,3.85,253,3
137.0,3.835,28,0
137.0,4.293,26,1
137.0,3.848,81,0
137.0,4.318,30,0
137.0,3.852,53,0
136.0,4.302,27,0
136.0,4.281,68,0
137.0,3.823,112,1
136.0,4.279,70,0
136.0,4.31,105,1
137.0,4.301,25,0
137.0,3.859,54,1
130.0,3.938,33,2
136.0,3.926,55,0
136.0,3.921,73,0
135.0,3.915,150,1
135.0,3.835,256,1
292.0,7.042,132,0
135.0,3.88,26,1
135.0,3.846,37,0
123.0,4.383,29,0
135.0,4.887,56,0
135.0,3.869,59,2
136.0,4.302,60,0
136.0,4.36,60,1
135.0,4.791,37,0
136.0,4.325,25,0
134.0,3.876,37,0
134.0,3.865,39,0
134.0,3.889,33,0
134.0,3.904,31,0
134.0,3.876,40,0
134.0,3.919,32,1
129.0,4.372,25,0
130.0,4.432,25,0
130.0,4.437,30,0
130.0,3.937,28,0
132.0,3.969,35,0
133.0,3.94,35,0
133.0,3.928,37,1
134.0,3.977,30,0
133.0,4.807,35,0
135.0,3.84,30,0
136.0,4.001,55,0
136.0,3.974,45,0
136.0,4.007,48,0
135.0,3.919,105,0
136.0,3.908,25,0
135.0,3.963,51,0
134.0,3.932,163,0
134.0,4.007,28,1
135.0,4.001,37,1
135.0,3.92,26,0
134.0,4.383,67,0
134.0,4.785,47,0
134.0,3.843,39,0
134.0,3.899,97,0
135.0,3.895,54,3
134.0,3.861,368,3
135.0,3.902,100,1
134.0,3.882,31,2
134.0,4.904,36,2
135.0,4.328,52,0
134.0,3.861,140,2
134.0,4.322,36,0
133.0,3.923,202,1
133.0,4.341,73,0
133.0,4.342,32,0
132.0,3.909,109,0
132.0,4.345,35,0
132.0,3.905,82,0
132.0,4.359,28,0
133.0,3.806,25,0
134.0,3.875,27,0
121.0,3.806,73,0
121.0,3.825,94,0
121.0,3.805,61,0
121.0,3.859,51,0
134.0,3.444,26,0
133.0,4.422,27,0
134.0,3.858,31,0
133.0,3.954,41,0
133.0,3.969,30,0
132.0,3.887,37,0
132.0,3.858,28,0
133.0,3.899,27,0
134.0,3.831,32,0
133.0,4.773,26,0
134.0,4.332,67,0
134.0,3.882,416,3
134.0,3.893,114,1
134.0,3.899,83,1
133.0,3.947,27,0
133.0,4.819,28,0
133.0,4.336,50,1
133.0,3.926,163,1
133.0,3.946,52,0
131.0,3.87,137,2
133.0,3.854,39,0
133.0,3.884,30,0
133.0,3.835,33,0
130.0,4.375,44,1
130.0,4.376,35,0
130.0,4.405,34,0
129.0,4.437,29,0
129.0,4.363,28,0
128.0,4.382,27,0
128.0,4.383,28,0
128.0,4.377,29,0
127.0,4.392,26,1
134.0,3.835,36,0
133.0,3.869,32,0
132.0,3.893,33,0
132.0,3.843,25,0
225.0,6.424,26,0
132.0,3.923,38,0
133.0,4.432,27,0
133.0,4.416,94,1
133.0,3.883,100,2
132.0,4.839,28,0
133.0,3.889,199,2
133.0,3.922,64,0
95.0,5.348,31,0
95.0,4.467,60,1
132.0,4.44,33,0
132.0,4.418,88,0
132.0,3.827,464,1
131.0,4.452,26,0
132.0,3.839,112,3
131.0,3.868,131,1
131.0,4.404,40,0
132.0,3.902,40,0
132.0,4.921,32,0
132.0,4.404,95,0
132.0,4.443,28,0
132.0,3.875,59,0
132.0,3.902,247,1
237.0,5.948,36,0
133.0,3.873,114,0
132.0,3.871,147,0
132.0,4.343,38,0
133.0,3.907,43,0
133.0,3.904,50,0
133.0,4.38,34,0
132.0,3.878,35,0
131.0,4.369,38,0
131.0,4.323,29,1
131.0,4.337,56,0
132.0,3.894,26,0
131.0,3.911,28,0
131.0,4.458,26,0
131.0,4.48,31,0
131.0,4.477,29,1
130.0,4.432,28,0
130.0,4.864,26,0
130.0,4.955,39,0
130.0,4.37,58,1
130.0,4.391,39,1
130.0,4.372,140,1
130.0,4.347,25,0
130.0,4.347,35,0
130.0,4.361,86,1
130.0,4.396,140,1
129.0,4.343,83,1
129.0,4.356,169,1
129.0,4.355,45,0
129.0,4.851,28,0
129.0,3.922,81,0
130.0,3.91,335,1
129.0,4.347,26,0
129.0,4.345,116,0
129.0,4.889,28,0
132.0,3.294,55,0
131.0,3.417,38,1
131.0,3.847,38,0
130.0,4.411,25,0
130.0,4.868,25,0
118.0,3.564,26,0
130.0,3.883,26,1
130.0,4.304,34,1
130.0,4.321,27,0
130.0,4.308,36,0
132.0,3.767,26,0
131.0,3.78,29,0
131.0,3.858,25,0
131.0,3.833,46,0
131.0,3.759,40,0
131.0,3.802,41,0
129.0,3.979,42,1
129.0,4.814,29,0
95.0,4.912,154,0
130.0,3.937,32,0
129.0,4.364,163,1
129.0,4.332,37,0
130.0,3.94,123,0
129.0,4.856,32,1
129.0,3.927,147,1
95.0,4.499,33,2
128.0,3.936,105,1
128.0,3.897,46,0
128.0,3.926,122,0
128.0,4.896,44,1
128.0,3.848,30,0
128.0,4.377,116,0
128.0,4.36,72,0
128.0,4.366,148,0
128.0,4.848,30,0
128.0,4.382,43,0
128.0,4.362,39,0
128.0,4.373,154,0
128.0,3.906,320,2
128.0,4.38,27,0
128.0,3.944,59,0
131.0,3.911,28,0
131.0,3.877,113,1
131.0,3.858,116,0
131.0,4.353,82,0
132.0,3.91,65,0
132.0,3.925,59,0
132.0,4.395,59,1
132.0,4.422,33,0
131.0,3.926,26,0
131.0,3.887,46,0
131.0,3.893,86,0
131.0,3.897,59,0
131.0,4.419,82,1
131.0,3.894,66,0
131.0,4.357,35,0
130.0,3.905,34,0
129.0,3.906,25,0
129.0,3.999,32,0
129.0,4.375,32,0
129.0,4.377,35,0
130.0,3.909,101,1
130.0,4.336,92,0
130.0,4.334,55,1
130.0,3.934,61,0
130.0,4.351,41,0
129.0,3.925,83,0
129.0,4.326,83,1
129.0,4.318,45,0
129.0,4.328,39,0
129.0,4.331,34,1
129.0,4.313,31,0
128.0,3.926,46,0
128.0,4.331,97,1
128.0,4.328,44,1
131.0,4.436,26,1
131.0,3.763,39,0
130.0,3.873,55,0
130.0,3.858,63,0
130.0,3.874,61,1
130.0,3.894,72,0
130.0,3.896,31,0
130.0,4.433,28,1
130.0,4.417,25,0
129.0,4.625,25,0
129.0,3.902,100,0
129.0,3.855,37,1
129.0,3.868,26,0
129.0,4.474,25,0
128.0,3.887,42,1
128.0,3.861,41,0
128.0,3.852,34,0
128.0,3.836,27,1
128.0,3.853,26,0
128.0,4.254,28,0
127.0,4.431,25,0
127.0,4.404,28,0
131.0,3.847,29,0
131.0,3.847,43,1
131.0,3.858,47,0
129.0,3.833,36,0
130.0,3.937,31,1
129.0,3.807,25,0
129.0,3.832,35,1
128.0,4.3,26,0
129.0,4.3,31,0
129.0,4.308,36,1
129.0,3.962,46,0
129.0,3.935,72,1
129.0,4.424,43,0
129.0,4.488,37,0
129.0,4.409,45,0
129.0,4.425,48,1
129.0,4.359,55,1
128.0,3.929,45,1
128.0,3.942,67,0
128.0,3.967,46,1
128.0,3.889,41,0
128.0,4.356,45,1
128.0,4.365,36,0
128.0,4.359,46,0
128.0,4.343,37,0
127.0,3.885,31,0
127.0,3.891,30,1
127.0,4.398,25,0
127.0,4.314,30,0
127.0,4.344,28,1
127.0,3.931,29,1
127.0,3.903,25,0
127.0,4.918,33,0
127.0,4.346,47,1
127.0,3.992,26,0
128.0,4.349,131,0
128.0,4.388,39,0
128.0,3.948,117,2
128.0,4.353,29,0
127.0,4.395,137,2
128.0,4.397,40,0
127.0,4.349,78,0
128.0,3.938,127,2
128.0,4.849,26,0
129.0,4.306,29,0
129.0,3.978,28,0
141.0,4.425,33,0
128.0,3.878,27,0
128.0,3.852,38,0
128.0,4.891,31,0
130.0,3.906,34,0
130.0,3.919,46,0
129.0,3.964,63,0
129.0,3.92,41,1
127.0,3.906,40,0
129.0,3.898,37,1
128.0,3.877,28,0
129.0,3.837,35,0
129.0,3.807,63,1
129.0,3.914,201,0
129.0,3.928,37,0
129.0,3.952,135,0
129.0,4.374,60,1
129.0,4.405,30,1
129.0,3.926,28,0
128.0,4.319,27,0
128.0,4.496,33,0
130.0,3.754,43,0
127.0,3.913,110,2
126.0,4.984,31,0
127.0,3.934,96,1
127.0,3.874,31,0
126.0,4.377,88,0
127.0,4.355,30,0
126.0,4.379,56,1
127.0,4.366,66,0
127.0,4.421,26,0
128.0,3.863,43,0
128.0,3.896,27,0
127.0,3.851,27,0
128.0,3.938,67,1
128.0,4.344,62,1
128.0,4.331,38,0
128.0,4.344,35,0
128.0,4.33,25,0
127.0,3.936,140,1
127.0,4.328,95,0
127.0,4.309,46,0
127.0,4.353,60,1
127.0,4.354,36,1
126.0,4.334,72,1
126.0,4.333,31,0
68.0,3.103,53,0
127.0,4.379,26,0
95.0,5.364,32,0
126.0,3.889,51,0
125.0,4.974,27,0
125.0,4.392,33,1
126.0,4.399,31,0
126.0,4.378,81,0
125.0,3.894,115,0
125.0,3.928,25,0
125.0,3.942,31,0
125.0,3.915,104,0
125.0,4.404,45,0
125.0,4.385,95,2
128.0,4.399,33,0
129.0,4.817,29,0
128.0,4.39,26,0
128.0,4.878,26,0
126.0,4.402,34,1
127.0,3.859,26,0
130.0,4.25,30,0
128.0,4.25,40,1
128.0,3.857,25,1
128.0,3.825,25,1
128.0,4.28,29,0
127.0,3.863,56,0
128.0,4.279,29,0
126.0,4.271,26,0
