wala,wac,n0,k_term
15.0,6.632,25.0,11
15.0,6.171,64.0,9
15.0,6.159,38.0,5
15.0,6.144,39.0,6
15.0,6.15,49.0,13
15.0,6.617,27.0,14
16.0,5.578,30.0,1
15.0,6.19,112.0,16
15.0,6.184,29.0,2
15.0,6.185,151.0,20
15.0,6.212,28.0,4
15.0,6.163,26.0,3
15.0,6.055,29.0,2
15.0,6.627,42.0,13
15.0,6.572,28.0,6
15.0,6.483,44.0,12
15.0,6.111,72.0,8
15.0,6.132,53.0,6
15.0,6.161,40.0,3
15.0,6.163,36.0,7
15.0,6.614,27.0,12
15.0,6.625,38.0,7
15.0,6.637,34.0,6
15.0,6.661,27.0,7
15.0,6.594,56.0,13
15.0,6.601,41.0,19
15.0,6.648,42.0,17
15.0,6.039,32.0,2
15.0,6.116,51.0,10
15.0,6.076,26.0,4
15.0,6.632,30.0,4
15.0,6.132,32.0,5
15.0,6.651,28.0,10
15.0,6.616,30.0,9
15.0,6.643,34.0,16
15.0,5.939,31.0,2
15.0,6.62,32.0,7
15.0,6.087,46.0,7
15.0,6.021,30.0,4
15.0,6.053,33.0,3
15.0,6.154,49.0,15
15.0,6.105,40.0,6
15.0,6.463,41.0,8
15.0,6.63,27.0,9
15.0,6.655,29.0,13
15.0,6.655,45.0,12
15.0,6.637,25.0,9
15.0,6.649,41.0,14
15.0,6.658,56.0,23
15.0,6.648,68.0,16
15.0,6.651,50.0,27
15.0,6.606,52.0,19
15.0,6.936,34.0,9
15.0,5.656,156.0,4
15.0,6.662,29.0,10
15.0,6.609,26.0,9
15.0,6.638,38.0,13
15.0,6.662,37.0,17
15.0,6.141,58.0,9
15.0,6.135,51.0,7
15.0,6.128,36.0,7
15.0,6.152,60.0,5
15.0,6.152,57.0,8
15.0,6.151,51.0,8
15.0,6.629,28.0,9
15.0,6.033,50.0,7
15.0,6.14,27.0,4
15.0,6.14,79.0,10
15.0,6.118,31.0,7
15.0,6.637,48.0,21
15.0,6.633,38.0,9
15.0,6.634,43.0,9
15.0,6.619,50.0,11
15.0,6.638,32.0,8
15.0,6.481,54.0,14
15.0,6.61,54.0,18
15.0,6.644,28.0,10
15.0,6.169,35.0,6
15.0,6.635,37.0,12
15.0,6.64,30.0,13
15.0,6.187,39.0,3
15.0,6.636,31.0,7
15.0,6.166,41.0,8
14.0,6.142,63.0,17
15.0,6.62,35.0,8
14.0,6.026,45.0,4
15.0,6.143,48.0,9
15.0,6.642,27.0,8
14.0,6.147,30.0,4
14.0,6.109,59.0,3
14.0,6.16,43.0,5
15.0,6.13,54.0,12
14.0,6.136,34.0,6
14.0,6.056,41.0,6
14.0,6.48,74.0,13
15.0,6.943,80.0,41
14.0,6.638,72.0,23
15.0,6.655,31.0,9
15.0,6.642,33.0,16
14.0,6.672,69.0,39
14.0,6.14,63.0,3
14.0,6.133,81.0,10
14.0,6.131,76.0,11
14.0,6.134,136.0,21
14.0,6.142,145.0,11
14.0,6.148,93.0,8
14.0,6.126,50.0,7
14.0,6.615,117.0,28
14.0,6.643,88.0,23
14.0,6.608,79.0,23
15.0,7.077,28.0,15
14.0,6.641,53.0,20
14.0,6.628,88.0,51
14.0,6.608,101.0,27
14.0,6.635,127.0,52
14.0,6.633,102.0,34
14.0,6.639,42.0,12
18.0,6.728,88.0,27
17.0,5.742,25.0,0
17.0,6.577,31.0,9
16.0,7.051,47.0,25
16.0,6.016,27.0,6
16.0,6.442,27.0,8
15.0,5.947,38.0,9
15.0,6.426,30.0,8
13.0,6.592,29.0,9
13.0,6.426,40.0,7
15.0,7.572,110.0,61
15.0,7.612,37.0,23
15.0,7.451,47.0,41
15.0,7.466,70.0,50
16.0,7.425,48.0,24
16.0,7.52,90.0,69
15.0,6.532,79.0,18
16.0,6.529,47.0,4
16.0,5.45,28.0,1
16.0,5.922,56.0,2
16.0,6.363,35.0,10
16.0,5.989,56.0,5
16.0,6.663,34.0,10
17.0,5.466,63.0,2
17.0,5.461,41.0,4
16.0,5.961,37.0,3
16.0,5.964,44.0,2
16.0,5.979,44.0,5
16.0,5.995,82.0,8
17.0,5.98,53.0,7
17.0,5.957,69.0,13
17.0,5.955,43.0,8
17.0,5.981,46.0,5
18.0,5.95,67.0,6
16.0,6.597,44.0,18
17.0,6.516,52.0,18
17.0,6.558,36.0,7
17.0,6.486,67.0,10
17.0,6.46,89.0,28
16.0,6.995,41.0,19
17.0,4.948,31.0,1
17.0,5.471,46.0,6
17.0,5.979,38.0,6
19.0,7.529,25.0,21
17.0,7.032,38.0,24
18.0,7.009,36.0,10
17.0,7.044,39.0,32
15.0,6.419,31.0,7
15.0,5.96,61.0,4
16.0,5.978,76.0,6
16.0,6.462,44.0,10
15.0,6.492,68.0,17
15.0,6.452,41.0,17
15.0,6.975,54.0,29
16.0,6.929,49.0,24
16.0,6.944,84.0,41
16.0,6.908,55.0,18
15.0,5.912,45.0,6
15.0,6.48,33.0,6
15.0,6.575,36.0,9
15.0,6.422,37.0,7
15.0,7.13,37.0,26
15.0,7.58,25.0,18
16.0,7.555,29.0,18
15.0,6.059,69.0,9
15.0,6.566,56.0,10
15.0,6.541,34.0,6
15.0,6.47,29.0,8
15.0,6.536,27.0,11
14.0,6.002,32.0,5
14.0,6.555,29.0,9
17.0,5.993,40.0,1
17.0,5.965,26.0,2
17.0,6.014,31.0,6
16.0,5.687,46.0,2
16.0,6.151,56.0,7
16.0,6.177,36.0,6
16.0,6.62,33.0,16
16.0,6.12,25.0,0
16.0,6.149,25.0,6
16.0,6.175,78.0,10
16.0,6.145,30.0,2
16.0,6.661,79.0,22
15.0,6.111,86.0,7
15.0,6.142,36.0,6
15.0,6.545,25.0,1
15.0,6.652,77.0,20
15.0,6.665,25.0,10
15.0,7.17,26.0,21
16.0,6.031,41.0,4
15.0,6.097,40.0,1
17.0,6.144,83.0,12
17.0,5.75,98.0,9
16.0,5.75,26.0,1
15.0,5.75,41.0,5
16.0,5.75,35.0,1
15.0,5.75,117.0,10
13.0,6.25,35.0,3
13.0,6.25,77.0,6
11.0,6.875,25.0,16
15.0,6.633,27.0,6
14.0,6.594,37.0,12
14.0,6.161,39.0,6
14.0,6.154,33.0,3
14.0,6.651,28.0,9
15.0,6.654,36.0,7
14.0,6.577,31.0,13
14.0,6.168,44.0,9
14.0,6.155,41.0,3
14.0,6.123,34.0,4
14.0,6.181,34.0,1
14.0,6.475,27.0,8
14.0,6.133,31.0,4
14.0,6.129,26.0,4
14.0,6.652,28.0,12
14.0,6.65,27.0,2
14.0,6.606,26.0,9
14.0,6.123,37.0,2
14.0,6.025,30.0,5
14.0,6.437,35.0,6
14.0,6.191,29.0,2
14.0,6.133,31.0,4
14.0,6.157,57.0,5
14.0,6.19,25.0,9
14.0,6.16,52.0,4
14.0,6.152,56.0,2
14.0,6.621,42.0,20
14.0,6.649,26.0,9
14.0,6.613,25.0,13
14.0,6.621,37.0,15
14.0,6.636,30.0,4
14.0,6.612,47.0,18
14.0,6.617,50.0,13
14.0,6.637,40.0,6
14.0,6.675,41.0,17
14.0,6.19,38.0,9
14.0,6.452,73.0,32
14.0,6.679,65.0,26
14.0,6.639,59.0,28
14.0,6.609,32.0,10
14.0,6.121,31.0,1
14.0,6.158,49.0,8
13.0,6.143,45.0,7
14.0,6.184,42.0,6
14.0,6.134,55.0,5
14.0,6.596,53.0,15
14.0,6.592,25.0,1
14.0,6.636,45.0,15
14.0,6.015,44.0,2
14.0,6.172,53.0,14
14.0,6.167,64.0,14
13.0,6.432,46.0,13
14.0,6.146,53.0,10
14.0,6.603,58.0,19
14.0,6.144,54.0,8
13.0,6.625,53.0,24
13.0,6.144,45.0,2
14.0,6.158,34.0,1
14.0,6.139,64.0,14
14.0,6.14,51.0,10
14.0,6.136,47.0,5
14.0,6.657,37.0,7
14.0,6.622,53.0,21
13.0,6.162,49.0,6
14.0,6.628,55.0,18
14.0,6.627,32.0,10
14.0,7.085,31.0,19
13.0,6.166,59.0,10
13.0,6.65,39.0,15
13.0,6.576,64.0,32
13.0,6.633,45.0,19
14.0,6.155,49.0,6
13.0,6.653,42.0,10
13.0,6.65,26.0,13
14.0,6.633,50.0,16
14.0,6.866,99.0,53
13.0,6.656,40.0,16
13.0,6.619,33.0,10
13.0,6.616,38.0,14
13.0,6.646,42.0,14
13.0,6.638,48.0,18
13.0,6.608,42.0,12
13.0,6.112,58.0,8
14.0,6.175,28.0,5
13.0,6.631,25.0,4
18.0,6.19,31.0,5
16.0,6.19,26.0,7
15.0,6.19,26.0,3
17.0,6.989,27.0,16
17.0,7.383,30.0,17
17.0,7.75,33.0,24
17.0,6.958,36.0,16
17.0,7.341,33.0,28
16.0,6.929,46.0,21
16.0,7.368,51.0,28
16.0,7.867,33.0,28
17.0,5.117,37.0,0
17.0,5.724,38.0,5
17.0,6.196,40.0,6
17.0,6.452,48.0,7
17.0,6.512,32.0,12
17.0,6.486,53.0,19
17.0,6.405,63.0,8
17.0,6.57,49.0,19
17.0,6.546,38.0,16
17.0,5.721,38.0,6
17.0,6.136,29.0,3
17.0,6.25,25.0,4
17.0,5.738,26.0,3
18.0,6.964,30.0,19
18.0,6.006,33.0,10
18.0,5.29,34.0,0
17.0,5.5,28.0,3
17.0,6.125,27.0,6
18.0,6.879,30.0,10
17.0,6.623,25.0,6
17.0,5.889,25.0,2
18.0,6.495,25.0,7
17.0,6.452,27.0,10
17.0,6.447,27.0,14
17.0,6.429,29.0,1
17.0,6.494,27.0,6
17.0,5.933,38.0,3
16.0,6.343,31.0,7
17.0,6.271,29.0,8
17.0,6.013,25.0,1
17.0,5.994,34.0,2
17.0,5.982,43.0,8
17.0,6.453,30.0,6
17.0,6.38,26.0,11
17.0,6.506,26.0,4
16.0,6.447,39.0,6
16.0,6.87,31.0,14
16.0,6.891,32.0,10
16.0,7.291,26.0,20
18.0,6.46,37.0,10
17.0,6.275,25.0,10
17.0,6.834,32.0,14
18.0,6.166,65.0,15
18.0,6.638,55.0,19
15.0,5.972,25.0,0
17.0,6.25,31.0,5
18.0,6.493,31.0,14
18.0,5.5,73.0,8
19.0,5.75,30.0,4
17.0,6.25,69.0,16
16.0,6.405,27.0,3
16.0,5.25,60.0,2
15.0,6.5,33.0,10
16.0,6.25,47.0,10
16.0,6.011,35.0,3
16.0,6.972,27.0,11
15.0,5.997,28.0,4
15.0,6.526,30.0,10
15.0,6.547,35.0,10
15.0,6.504,28.0,8
15.0,6.985,25.0,15
16.0,6.005,102.0,10
16.0,6.346,28.0,9
16.0,6.912,31.0,19
16.0,7.306,67.0,61
17.0,7.781,47.0,32
15.0,5.842,38.0,6
15.0,6.352,25.0,7
15.0,6.995,25.0,11
15.0,7.352,34.0,29
15.0,6.373,32.0,4
15.0,6.866,27.0,6
15.0,6.906,40.0,23
15.0,7.375,34.0,25
15.0,7.784,41.0,30
14.0,6.434,29.0,9
14.0,6.935,26.0,22
14.0,6.892,25.0,12
14.0,6.882,25.0,13
14.0,6.883,37.0,16
13.0,7.025,25.0,12
14.0,5.825,45.0,3
14.0,6.376,40.0,9
14.0,6.866,52.0,21
15.0,7.25,27.0,18
16.0,5.442,28.0,2
17.0,8.125,85.0,84
16.0,5.872,49.0,4
17.0,6.944,31.0,16
17.0,6.449,79.0,19
16.0,6.352,66.0,10
17.0,5.848,56.0,8
17.0,5.359,37.0,0
19.0,7.762,35.0,25
18.0,6.929,66.0,22
18.0,7.293,137.0,73
17.0,7.791,40.0,32
16.0,6.855,28.0,9
18.0,7.765,41.0,31
17.0,5.514,25.0,2
17.0,5.519,55.0,6
17.0,6.415,66.0,26
17.0,5.905,85.0,7
17.0,5.453,54.0,2
15.0,7.437,35.0,20
15.0,6.99,39.0,16
15.0,6.994,46.0,18
15.0,6.939,67.0,31
15.0,6.925,86.0,34
15.0,6.978,51.0,22
15.0,6.49,49.0,12
15.0,6.433,121.0,36
15.0,6.507,89.0,30
15.0,6.485,64.0,19
15.0,6.485,77.0,24
15.0,5.987,151.0,13
16.0,5.987,78.0,13
15.0,5.586,28.0,1
16.0,6.991,27.0,23
16.0,7.037,44.0,25
16.0,7.027,70.0,39
16.0,6.52,47.0,17
16.0,6.574,71.0,33
16.0,6.534,43.0,13
16.0,6.573,56.0,18
16.0,6.548,41.0,11
16.0,5.994,123.0,22
16.0,6.048,35.0,9
16.0,7.011,27.0,17
16.0,6.494,34.0,16
16.0,6.538,48.0,14
16.0,6.543,68.0,15
16.0,6.533,43.0,13
16.0,5.922,107.0,6
16.0,5.998,60.0,6
16.0,5.493,40.0,2
18.0,7.014,25.0,12
17.0,7.012,29.0,10
15.0,5.999,26.0,2
14.0,5.965,48.0,3
7.0,6.024,112.0,6
14.0,6.435,52.0,21
14.0,6.437,33.0,5
14.0,6.511,40.0,9
14.0,6.497,31.0,10
14.0,6.455,83.0,23
14.0,6.877,29.0,17
14.0,7.008,26.0,12
14.0,6.877,46.0,21
13.0,6.112,31.0,4
13.0,5.988,52.0,0
13.0,6.528,70.0,22
13.0,6.552,43.0,17
13.0,6.53,31.0,7
13.0,6.502,97.0,23
13.0,6.941,30.0,18
13.0,6.956,39.0,25
13.0,6.976,28.0,18
13.0,6.951,30.0,21
13.0,7.4,37.0,25
13.0,7.375,38.0,34
13.0,6.048,49.0,6
13.0,6.51,78.0,24
13.0,6.5,42.0,12
14.0,6.452,38.0,5
13.0,6.585,70.0,16
16.0,5.727,48.0,3
16.0,6.695,72.0,30
16.0,7.185,30.0,18
17.0,5.769,56.0,9
17.0,6.289,26.0,4
17.0,5.417,97.0,4
17.0,5.816,120.0,9
16.0,6.38,112.0,37
17.0,5.551,34.0,2
16.0,6.48,109.0,28
17.0,6.48,28.0,8
17.0,6.866,43.0,12
17.0,6.466,25.0,8
16.0,6.75,25.0,7
16.0,5.52,29.0,1
16.0,6.588,134.0,41
17.0,6.5,33.0,7
16.0,6.875,43.0,22
15.0,7.0,110.0,57
15.0,7.0,40.0,25
16.0,5.75,130.0,16
15.0,6.566,81.0,25
15.0,6.885,80.0,39
15.0,6.546,32.0,8
15.0,6.929,34.0,13
15.0,5.549,29.0,5
15.0,5.9,31.0,3
15.0,6.582,191.0,57
15.0,6.899,63.0,28
15.0,5.75,42.0,4
15.0,5.875,37.0,1
15.0,5.875,26.0,1
16.0,6.531,26.0,7
15.0,6.75,26.0,7
15.0,6.982,25.0,10
14.0,6.75,79.0,28
15.0,7.0,85.0,30
15.0,7.125,30.0,19
15.0,6.0,27.0,2
14.0,5.0,29.0,0
15.0,5.75,157.0,8
17.0,6.607,42.0,15
17.0,6.946,59.0,24
17.0,7.012,29.0,14
16.0,7.001,57.0,39
16.0,5.976,50.0,5
15.0,6.962,29.0,12
14.0,6.529,27.0,7
14.0,7.072,26.0,16
14.0,6.985,25.0,14
13.0,6.582,27.0,5
15.0,6.656,44.0,11
15.0,6.053,46.0,9
16.0,6.653,25.0,5
16.0,6.72,37.0,15
16.0,6.675,31.0,14
16.0,6.157,37.0,3
16.0,6.102,66.0,12
16.0,6.104,33.0,9
16.0,6.148,37.0,11
16.0,6.119,36.0,3
16.0,6.146,37.0,9
15.0,6.666,27.0,10
15.0,6.677,36.0,15
15.0,6.677,37.0,17
15.0,6.158,79.0,18
16.0,5.987,35.0,11
15.0,6.193,269.0,45
15.0,6.157,41.0,9
15.0,6.182,41.0,4
15.0,6.161,43.0,13
15.0,6.162,33.0,5
15.0,6.192,55.0,13
16.0,6.105,47.0,7
16.0,6.183,150.0,29
16.0,5.711,116.0,19
16.0,6.718,30.0,10
16.0,6.556,41.0,17
16.0,6.167,38.0,9
16.0,6.065,53.0,6
16.0,6.194,237.0,80
16.0,6.111,33.0,2
16.0,6.148,39.0,7
16.0,6.164,29.0,2
16.0,6.134,31.0,3
16.0,6.174,36.0,12
16.0,6.117,26.0,5
16.0,5.693,28.0,0
16.0,6.6,40.0,4
17.0,6.716,33.0,20
16.0,6.228,42.0,7
16.0,6.676,25.0,7
16.0,6.664,33.0,9
16.0,6.676,30.0,13
16.0,6.216,38.0,8
16.0,6.098,68.0,13
16.0,6.159,51.0,6
16.0,6.14,61.0,9
16.0,6.169,45.0,5
16.0,6.152,47.0,4
17.0,6.14,70.0,15
16.0,6.142,50.0,7
16.0,5.627,45.0,2
15.0,6.556,35.0,7
15.0,6.114,27.0,0
15.0,6.447,34.0,9
16.0,6.424,27.0,13
16.0,6.029,46.0,5
16.0,6.069,60.0,10
16.0,6.35,86.0,19
15.0,6.01,41.0,0
15.0,6.005,77.0,6
15.0,6.407,80.0,21
14.0,6.038,41.0,2
14.0,6.424,95.0,21
14.0,6.929,25.0,12
13.0,6.034,57.0,8
13.0,6.426,98.0,22
13.0,6.923,40.0,22
15.0,7.75,25.0,21
16.0,7.293,35.0,21
16.0,7.811,44.0,36
15.0,7.773,33.0,25
14.0,7.375,25.0,20
14.0,7.364,32.0,19
14.0,7.808,42.0,39
18.0,7.761,38.0,30
16.0,6.209,32.0,6
16.0,6.176,28.0,7
16.0,6.184,141.0,42
16.0,6.209,44.0,5
16.0,6.717,25.0,10
16.0,6.703,50.0,10
16.0,6.687,73.0,24
16.0,6.214,53.0,14
16.0,6.189,57.0,10
16.0,6.195,52.0,6
16.0,6.183,104.0,25
15.0,6.54,40.0,14
16.0,6.09,31.0,7
16.0,5.59,39.0,1
17.0,7.108,26.0,13
17.0,7.043,27.0,8
16.0,6.487,25.0,7
15.0,7.016,40.0,26
16.0,6.091,52.0,9
16.0,6.537,57.0,16
15.0,6.545,34.0,7
16.0,6.554,32.0,9
15.0,6.5,28.0,8
16.0,6.505,31.0,5
15.0,6.497,32.0,11
15.0,6.416,27.0,10
16.0,7.038,53.0,23
16.0,6.975,33.0,17
15.0,6.88,26.0,8
16.0,6.976,26.0,9
16.0,6.925,25.0,14
15.0,6.413,28.0,8
15.0,6.857,26.0,12
15.0,6.483,37.0,13
15.0,6.447,28.0,6
17.0,7.316,28.0,18
16.0,6.434,35.0,10
16.0,6.699,27.0,4
15.0,6.36,26.0,6
13.0,6.373,25.0,8
15.0,6.466,25.0,7
15.0,5.706,36.0,0
15.0,5.684,73.0,3
15.0,6.177,71.0,17
15.0,6.215,63.0,10
15.0,6.17,89.0,14
15.0,6.164,76.0,11
15.0,6.182,62.0,7
15.0,6.168,79.0,9
15.0,6.19,145.0,20
15.0,6.17,71.0,3
15.0,6.686,41.0,16
16.0,6.702,73.0,23
16.0,6.078,40.0,4
15.0,6.611,43.0,12
15.0,7.159,27.0,16
15.0,6.594,31.0,14
14.0,6.561,25.0,5
15.0,6.046,47.0,8
15.0,5.506,28.0,1
15.0,6.012,38.0,10
14.0,6.615,28.0,10
14.0,5.961,27.0,4
16.0,5.481,198.0,4
16.0,5.856,51.0,4
16.0,5.923,65.0,7
17.0,5.898,30.0,2
16.0,5.923,86.0,7
16.0,5.958,88.0,17
16.0,5.95,96.0,11
17.0,5.962,38.0,7
17.0,5.977,30.0,3
16.0,5.997,27.0,3
16.0,5.954,77.0,5
16.0,6.398,30.0,7
16.0,6.323,39.0,6
16.0,6.339,39.0,15
16.0,6.372,35.0,8
16.0,6.352,34.0,11
16.0,6.503,173.0,62
16.0,5.941,32.0,1
16.0,6.495,67.0,7
16.0,6.992,79.0,52
16.0,5.593,40.0,0
16.0,5.881,26.0,1
16.0,5.934,32.0,2
16.0,6.077,75.0,16
16.0,6.469,28.0,5
16.0,6.394,29.0,5
16.0,6.456,42.0,4
16.0,6.45,48.0,14
16.0,6.447,50.0,12
16.0,6.438,27.0,7
16.0,6.552,45.0,14
15.0,6.399,31.0,10
15.0,6.422,25.0,5
15.0,6.434,71.0,27
16.0,6.883,29.0,13
16.0,6.999,25.0,18
16.0,6.879,72.0,22
15.0,5.914,25.0,3
15.0,5.853,42.0,9
15.0,5.927,62.0,2
15.0,5.938,41.0,5
15.0,5.928,76.0,6
15.0,5.944,61.0,5
16.0,5.962,36.0,5
16.0,5.906,40.0,6
15.0,6.022,25.0,3
15.0,5.975,247.0,19
15.0,6.449,31.0,7
15.0,6.369,72.0,23
15.0,6.415,42.0,14
15.0,6.385,51.0,10
15.0,6.438,62.0,8
15.0,6.453,61.0,20
15.0,6.425,68.0,20
15.0,6.429,55.0,13
15.0,6.421,43.0,11
15.0,6.477,27.0,9
15.0,6.47,298.0,106
15.0,6.937,31.0,14
15.0,6.923,40.0,11
15.0,6.864,37.0,23
15.0,6.802,28.0,10
15.0,6.865,27.0,11
15.0,6.873,170.0,80
15.0,5.487,32.0,0
15.0,5.499,26.0,2
15.0,5.495,40.0,1
15.0,5.414,33.0,0
15.0,5.482,154.0,6
16.0,5.944,27.0,0
15.0,5.985,106.0,12
15.0,6.426,26.0,6
15.0,6.459,27.0,6
15.0,6.466,28.0,5
15.0,6.439,99.0,20
15.0,6.907,49.0,17
15.0,6.397,41.0,11
14.0,6.487,34.0,18
14.0,6.434,40.0,8
14.0,6.44,76.0,25
14.0,5.472,47.0,0
14.0,5.954,40.0,7
15.0,5.954,41.0,2
15.0,5.926,40.0,8
15.0,5.973,39.0,2
15.0,5.989,27.0,4
15.0,5.961,26.0,3
14.0,5.941,150.0,15
14.0,6.37,25.0,5
14.0,6.393,40.0,7
15.0,6.398,33.0,9
14.0,6.47,74.0,12
14.0,6.877,40.0,17
14.0,6.016,38.0,1
14.0,6.44,78.0,21
14.0,6.844,38.0,16
14.0,6.409,30.0,6
14.0,6.481,27.0,4
14.0,6.42,29.0,6
14.0,6.44,43.0,6
14.0,6.444,38.0,8
14.0,6.92,25.0,13
14.0,6.822,30.0,13
14.0,5.468,46.0,4
14.0,5.931,25.0,2
14.0,5.978,30.0,2
14.0,5.957,38.0,8
14.0,5.923,41.0,3
15.0,5.967,47.0,7
14.0,5.934,69.0,5
14.0,6.371,25.0,3
14.0,6.511,41.0,15
14.0,6.495,38.0,16
14.0,6.446,34.0,15
14.0,6.425,35.0,10
14.0,6.513,36.0,11
14.0,6.503,39.0,5
14.0,6.458,66.0,11
14.0,6.989,31.0,14
14.0,6.919,35.0,15
14.0,6.918,30.0,15
14.0,6.818,31.0,18
14.0,6.496,31.0,6
14.0,6.561,31.0,16
14.0,6.534,33.0,8
14.0,6.549,34.0,15
13.0,6.431,76.0,10
13.0,6.886,44.0,23
13.0,5.542,32.0,1
14.0,5.968,27.0,1
14.0,5.963,25.0,5
14.0,5.935,77.0,5
14.0,6.528,25.0,10
13.0,6.513,31.0,9
13.0,6.505,33.0,13
13.0,6.514,29.0,5
13.0,6.475,66.0,19
16.0,6.065,29.0,5
16.0,5.614,45.0,4
16.0,6.115,114.0,22
17.0,6.596,38.0,12
16.0,6.164,31.0,1
16.0,6.145,52.0,10
16.0,6.608,35.0,11
16.0,6.549,28.0,10
16.0,6.625,31.0,13
16.0,5.696,52.0,1
16.0,6.059,28.0,4
16.0,6.631,49.0,14
17.0,6.09,79.0,24
17.0,6.54,34.0,9
16.0,6.141,34.0,4
16.0,6.611,55.0,25
16.0,6.159,37.0,8
16.0,5.659,40.0,1
16.0,6.588,28.0,11
16.0,6.12,25.0,2
16.0,5.64,133.0,9
15.0,6.567,76.0,18
15.0,6.556,50.0,15
17.0,5.5,54.0,2
17.0,6.125,64.0,6
16.0,6.984,79.0,34
16.0,6.32,26.0,2
16.0,5.987,36.0,1
16.0,5.331,40.0,1
16.0,5.5,34.0,2
16.0,6.125,51.0,8
15.0,7.0,64.0,33
16.0,6.076,29.0,8
16.0,6.658,33.0,13
15.0,5.838,79.0,4
15.0,6.35,39.0,5
16.0,6.888,32.0,19
15.0,6.56,30.0,10
15.0,6.537,25.0,7
14.0,7.059,32.0,20
14.0,6.661,53.0,19
14.0,6.687,36.0,15
14.0,6.192,68.0,7
15.0,7.172,27.0,15
14.0,6.593,95.0,30
15.0,6.676,29.0,13
14.0,6.66,46.0,22
14.0,6.669,47.0,16
14.0,6.148,52.0,2
14.0,6.098,65.0,16
14.0,6.136,25.0,2
14.0,6.177,166.0,29
15.0,6.67,74.0,34
15.0,6.167,50.0,8
15.0,6.193,58.0,10
15.0,7.043,42.0,18
15.0,6.54,80.0,25
15.0,6.008,31.0,2
15.0,7.159,32.0,23
15.0,7.144,29.0,15
15.0,6.509,106.0,24
15.0,6.732,25.0,12
15.0,6.702,31.0,15
15.0,6.662,25.0,12
15.0,6.486,36.0,13
15.0,6.133,54.0,10
15.0,6.174,105.0,25
15.0,6.156,28.0,4
15.0,6.196,28.0,3
15.0,6.107,37.0,4
15.0,6.118,42.0,4
15.0,7.085,45.0,22
16.0,6.457,44.0,10
15.0,6.643,49.0,9
15.0,6.179,84.0,7
16.0,7.16,25.0,13
16.0,6.683,45.0,28
15.0,6.482,120.0,50
15.0,6.718,47.0,21
15.0,5.701,52.0,2
15.0,5.695,35.0,0
15.0,5.691,38.0,1
15.0,6.706,33.0,14
16.0,6.714,46.0,24
15.0,6.738,32.0,13
15.0,6.705,43.0,18
15.0,5.676,38.0,3
15.0,5.694,44.0,2
15.0,5.681,42.0,3
16.0,6.016,25.0,3
15.0,6.188,35.0,2
15.0,6.201,62.0,7
15.0,6.703,29.0,5
15.0,6.199,35.0,3
15.0,6.178,35.0,6
15.0,6.231,27.0,1
15.0,6.124,29.0,2
15.0,6.687,29.0,7
15.0,6.692,42.0,12
15.0,6.727,49.0,26
15.0,5.693,57.0,6
15.0,6.177,32.0,9
15.0,6.178,28.0,1
15.0,6.029,38.0,5
15.0,6.572,29.0,8
15.0,7.598,48.0,35
15.0,7.037,38.0,13
15.0,6.645,30.0,11
14.0,6.624,29.0,9
15.0,6.098,62.0,9
15.0,6.073,56.0,10
15.0,6.528,32.0,9
15.0,6.594,46.0,21
14.0,6.091,43.0,4
14.0,6.63,70.0,20
15.0,6.872,35.0,16
15.0,7.034,26.0,19
14.0,6.607,31.0,9
14.0,6.607,27.0,14
15.0,6.607,30.0,13
13.0,6.595,44.0,17
13.0,6.615,62.0,26
13.0,6.608,38.0,11
13.0,6.584,26.0,10
13.0,6.593,38.0,8
13.0,6.605,31.0,5
13.0,6.594,123.0,31
14.0,7.006,28.0,18
13.0,6.134,34.0,2
13.0,6.586,29.0,4
13.0,6.574,28.0,8
13.0,6.601,32.0,6
13.0,6.611,26.0,5
13.0,6.581,25.0,8
13.0,6.11,37.0,7
13.0,6.6,38.0,18
15.0,5.941,44.0,8
15.0,6.595,33.0,5
15.0,6.467,30.0,7
15.0,6.363,45.0,19
14.0,5.969,99.0,3
14.0,6.536,35.0,8
14.0,6.47,35.0,6
14.0,6.497,42.0,18
14.0,6.53,62.0,13
14.0,6.932,33.0,16
14.0,6.945,46.0,19
14.0,6.953,31.0,12
14.0,7.432,31.0,26
7.0,5.953,44.0,3
13.0,6.952,28.0,15
13.0,7.391,26.0,17
13.0,7.394,29.0,22
13.0,7.43,33.0,26
13.0,7.481,36.0,33
12.0,6.925,40.0,22
12.0,6.978,30.0,20
12.0,6.952,39.0,20
12.0,6.981,32.0,22
12.0,6.503,107.0,25
12.0,6.501,37.0,10
12.0,6.468,72.0,20
12.0,6.447,68.0,13
12.0,6.488,29.0,6
12.0,6.037,97.0,7
13.0,6.004,27.0,1
8.0,6.003,26.0,3
12.0,5.993,70.0,4
12.0,6.532,36.0,9
12.0,7.425,35.0,22
7.0,6.516,31.0,11
12.0,7.423,29.0,23
12.0,7.399,36.0,30
12.0,7.409,32.0,29
15.0,6.648,28.0,13
15.0,6.152,62.0,15
15.0,6.488,73.0,17
15.0,6.513,56.0,13
15.0,6.659,31.0,11
14.0,6.533,29.0,8
14.0,6.579,31.0,10
14.0,6.688,27.0,13
14.0,6.57,30.0,8
15.0,6.38,26.0,6
13.0,6.406,27.0,3
14.0,6.383,35.0,12
13.0,6.381,44.0,9
9.0,4.875,82.0,0
8.0,4.926,27.0,0
14.0,6.094,34.0,2
15.0,6.705,31.0,14
15.0,6.018,49.0,1
15.0,6.144,39.0,7
